run_id,arm,fixture_id,replication,evaluation_rows,observed_statistic,permutation_p_value,null_statistics_path,residual_sample_path,fixture_seed,residual_seed,evaluation_seed,left_seed,right_seed,permutation_seed,elapsed_seconds,warnings,exception_text
null-calibration-20260820-001,fitted,F5,3,2000,0.03671617374147891,0.47,fitted/null_statistics/F5-replication-3-evaluation-2000.npy,fitted/residual_samples/F5-replication-3-evaluation-2000.csv,3.2900015638772495e+18,9.093301938671167e+18,1.492802523877717e+19,,,7228293297057139789,1.6652967000009085,,
null-calibration-20260820-001,fitted,F6,3,250,0.11113745763998717,0.35,fitted/null_statistics/F6-replication-3-evaluation-250.npy,fitted/residual_samples/F6-replication-3-evaluation-250.csv,4.763886227047619e+18,1.344241652326941e+19,8.629837555689586e+18,,,13088798455018747268,0.7592719999993278,,
null-calibration-20260820-001,fitted,F6,3,500,0.06743745767306028,0.64,fitted/null_statistics/F6-replication-3-evaluation-500.npy,fitted/residual_samples/F6-replication-3-evaluation-500.csv,4.763886227047619e+18,1.344241652326941e+19,1.227785254023914e+19,,,3204709838843035950,0.8500592000018514,,
null-calibration-20260820-001,fitted,F6,3,1000,0.041741231724214845,0.95,fitted/null_statistics/F6-replication-3-evaluation-1000.npy,fitted/residual_samples/F6-replication-3-evaluation-1000.csv,4.763886227047619e+18,1.344241652326941e+19,6.1635732280193e+18,,,13894617575956660810,1.1058197999991535,,
null-calibration-20260820-001,fitted,F6,3,2000,0.04669733171599275,0.175,fitted/null_statistics/F6-replication-3-evaluation-2000.npy,fitted/residual_samples/F6-replication-3-evaluation-2000.csv,4.763886227047619e+18,1.344241652326941e+19,9.064974573336772e+18,,,8407180376122848356,1.631513600001199,,
null-calibration-20260820-001,reference,reference,3,250,0.1396815310229024,0.065,reference/null_statistics/replication-3-evaluation-250.npy,,,,,1.1682619297755603e+19,6.689428021985192e+18,12029114358446818991,0.0589088000015181,,
null-calibration-20260820-001,reference,reference,3,500,0.07885466510852479,0.405,reference/null_statistics/replication-3-evaluation-500.npy,,,,,4.032111493215088e+18,1.188612616099846e+19,7563318620904364266,0.11188620000029914,,
null-calibration-20260820-001,reference,reference,3,1000,0.04508772022478248,0.82,reference/null_statistics/replication-3-evaluation-1000.npy,,,,,1.2837014955883606e+19,9.001253074465342e+18,6023314649303253102,0.25110869999844,,
null-calibration-20260820-001,reference,reference,3,2000,0.04819296419291973,0.14,reference/null_statistics/replication-3-evaluation-2000.npy,,,,,2.992664348749174e+18,1.3193522023994233e+19,10353593441836441951,0.5510204000020167,,
null-calibration-20260820-001,fitted,F1,4,250,0.1396679146348955,0.11,fitted/null_statistics/F1-replication-4-evaluation-250.npy,fitted/residual_samples/F1-replication-4-evaluation-250.csv,1.287744644556149e+19,1.7337852888370313e+19,8.679421789119519e+18,,,14336008620051443637,0.8465007999984664,,
null-calibration-20260820-001,fitted,F1,4,500,0.07484634922495108,0.535,fitted/null_statistics/F1-replication-4-evaluation-500.npy,fitted/residual_samples/F1-replication-4-evaluation-500.csv,1.287744644556149e+19,1.7337852888370313e+19,1.5666902431980143e+19,,,13600617177475589367,0.9902385999994294,,
null-calibration-20260820-001,fitted,F1,4,1000,0.05573142913312675,0.41,fitted/null_statistics/F1-replication-4-evaluation-1000.npy,fitted/residual_samples/F1-replication-4-evaluation-1000.csv,1.287744644556149e+19,1.7337852888370313e+19,1.0714457797157716e+19,,,1057945267097647136,1.279179799999838,,
null-calibration-20260820-001,fitted,F1,4,2000,0.03824804544108393,0.44,fitted/null_statistics/F1-replication-4-evaluation-2000.npy,fitted/residual_samples/F1-replication-4-evaluation-2000.csv,1.287744644556149e+19,1.7337852888370313e+19,1.2791112731589988e+19,,,8619293460818511013,1.8233383999977377,,
null-calibration-20260820-001,fitted,F4,4,250,0.0811066070393285,0.98,fitted/null_statistics/F4-replication-4-evaluation-250.npy,fitted/residual_samples/F4-replication-4-evaluation-250.csv,6.859987430196965e+18,1.426921797248498e+19,1.1105980444260014e+19,,,11029957177587463788,0.8089072000002488,,
null-calibration-20260820-001,fitted,F4,4,500,0.08005592604293167,0.395,fitted/null_statistics/F4-replication-4-evaluation-500.npy,fitted/residual_samples/F4-replication-4-evaluation-500.csv,6.859987430196965e+18,1.426921797248498e+19,7.698355982319911e+18,,,9533711478569808667,0.944311999999627,,
